,stock,signifier,content,EasternDT,Hours,initialSentiment,enchancedSentiment,channel,server,positiveScore,neutralScore,negativeScore,month,year,prediction
13403,reml,"Credit Suisse AG Credit Suisse X-Links Monthly Pay 2xLeveraged Mortgage REIT Exchange Traded Notes (ETNs) due July 11, 2036","Im mad I was on Solo from 1.13, CLNY under $2 and REML in the mid $2s and I sold them all for short term gains",2020-11-14 23:55:28.448000-05:00,23.916666666666668,-0.0772,-0.0772,general-trading,WayTrade,0.783,0.783,0.114,11,2020,negative
13404,mid,American Century Mid Cap Growth Impact ETF,"Im mad I was on Solo from 1.13, CLNY under $2 and REML in the mid $2s and I sold them all for short term gains",2020-11-14 23:55:28.448000-05:00,23.916666666666668,-0.0772,-0.0772,general-trading,WayTrade,0.783,0.783,0.114,11,2020,negative
13405,mara,"Marathon Patent Group, Inc. - Common Stock",I'm not doing that shit with MARA🙄 😤,2020-11-14 23:55:44.721000-05:00,23.916666666666668,0.4449,-0.1471,general-trading,WayTrade,0.447,0.447,0.335,11,2020,negative
13406,tsla,"Tesla, Inc.  - Common Stock","Elon got covid, got 4 test, 2 positive 2 negative lmao",2020-11-15 00:14:45.253000-05:00,0.23333333333333334,0.5859,0.5859,general-trading,WayTrade,0.309,0.309,0.228,11,2020,positive
13407,fan,First Trust Global Wind Energy ETF,"<@!616805437421125636> I was a fan Under $3, maybe even under $4, over that too much short term",2020-11-14 23:55:02.663000-05:00,23.916666666666668,0.3802,0.3802,general-trading,WayTrade,0.844,0.844,0.0,11,2020,positive
13408,solo,Electrameccanica Vehicles Corp. Ltd. - Common Stock,How do you guys feel about solo,2020-11-14 23:42:51.044000-05:00,23.7,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13409,spy,SPDR S&P 500,I just need spy $350🤷🏽‍♂️ lower I wouldn’t complain,2020-11-14 22:27:20.657000-05:00,22.45,-0.5719,-0.5423,general-trading,WayTrade,0.438,0.438,0.445,11,2020,negative
13410,sf,Stifel Financial Corporation Common Stock,SF lockdown on tuesday,2020-11-14 22:03:45.324000-05:00,22.05,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13411,blue,"bluebird bio, Inc. - Common Stock","Well that sucks, the top blue line is Incumbent party winning and average S&P returns since 1928",2020-11-14 21:35:48.301000-05:00,21.583333333333332,0.7579,0.7579,general-trading,WayTrade,0.49,0.49,0.102,11,2020,positive
13412,sp,SP Plus Corporation - Common Stock,"Well that sucks, the top blue line is Incumbent party winning and average S&P returns since 1928",2020-11-14 21:35:48.301000-05:00,21.583333333333332,0.7579,0.7579,general-trading,WayTrade,0.49,0.49,0.102,11,2020,positive
13413,ulta,"Ulta Beauty, Inc. - Common Stock",Ulta had a monster day🤦🏽‍♂️ nobody knew😂,2020-11-14 01:44:21.176000-05:00,1.7333333333333334,0.0,-0.0516,general-trading,WayTrade,0.547,0.547,0.195,11,2020,negative
13414,lca,"Landcadia Holdings II, Inc. - Class A Common Stock",LCA,2020-11-13 17:56:18.244000-05:00,17.933333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13415,ipob,Social Capital Hedosophia Holdings Corp. II Class A Ordinary Shares,"IPOB NHoD ah, won't be under $20 for long imo",2020-11-13 17:26:51.535000-05:00,17.433333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13416,b,"Barnes Group, Inc. Common Stock",You wrong b,2020-11-12 21:43:36.946000-05:00,21.716666666666665,-0.4767,-0.4767,general-trading,WayTrade,0.244,0.244,0.756,11,2020,negative
13417,cold,Americold Realty Trust Common Shares,I don’t think I’ll get Cold War for a while lol,2020-11-12 21:40:07.113000-05:00,21.666666666666668,-0.2732,-0.2732,general-trading,WayTrade,0.511,0.511,0.285,11,2020,negative
13418,sqqq,ProShares UltraPro Short QQQ,Anyone get in those SQQQ or UVXY calls?,2020-11-11 19:46:10.176000-05:00,19.766666666666666,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13419,uvxy,ProShares Trust Ultra VIX Short Term Futures ETF,Anyone get in those SQQQ or UVXY calls?,2020-11-11 19:46:10.176000-05:00,19.766666666666666,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13420,nio,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",NIO looking like pullback coming,2020-11-11 18:55:27.210000-05:00,18.916666666666668,0.3612,0.3612,general-trading,WayTrade,0.615,0.615,0.0,11,2020,positive
13421,blue,"bluebird bio, Inc. - Common Stock",hoping it doesnt die out of the blue one day lol,2020-11-11 18:53:19.400000-05:00,18.883333333333333,0.8292,0.8292,general-trading,WayTrade,0.478,0.478,0.0,11,2020,positive
13422,nio,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",im still on the nio train,2020-11-11 18:53:10.586000-05:00,18.883333333333333,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13423,sqqq,ProShares UltraPro Short QQQ,"I'm not Perma nothing, I play what the market gives me, just got burned so far with SQQQ😅",2020-11-11 18:52:36.181000-05:00,18.866666666666667,0.1942,0.3328,general-trading,WayTrade,0.826,0.826,0.0,11,2020,positive
13424,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,BABA will give me 3% tomorrow,2020-11-10 23:06:11.903000-05:00,23.1,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13425,ebay,eBay Inc. - Common Stock,"Ahhh I used to order off DHgate / Aliexpress when I was flipping shit on eBay, had bad experiences😅 flash drives were 50/50 if they work, fake supreme, I was buying LifeProof for iphones for $16.67 and flipping for $39.99/49.99😎",2020-11-10 23:00:47.202000-05:00,23.0,-0.7841,-0.5314,general-trading,WayTrade,0.633,0.633,0.208,11,2020,negative
13426,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,aliexpress is baba,2020-11-10 22:59:13.157000-05:00,22.983333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13427,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,correct: i misread what you ask! dhgates isnt baba <@681688842352590892>,2020-11-10 22:58:57.135000-05:00,22.966666666666665,-0.3382,-0.3382,general-trading,WayTrade,0.77,0.77,0.23,11,2020,negative
13428,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,in long term i still think baba doing great and will continue to grow as a whole. Just need not to mess with the government,2020-11-10 22:57:24.139000-05:00,22.95,0.7359,0.7359,general-trading,WayTrade,0.772,0.772,0.0,11,2020,positive
13429,amzn,"Amazon.com, Inc. - Common Stock",if sth you like to get cheaper than amzn then you can buy from baba,2020-11-10 22:55:00.128000-05:00,22.916666666666668,0.3612,0.3612,general-trading,WayTrade,0.848,0.848,0.0,11,2020,positive
13430,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,if sth you like to get cheaper than amzn then you can buy from baba,2020-11-10 22:55:00.128000-05:00,22.916666666666668,0.3612,0.3612,general-trading,WayTrade,0.848,0.848,0.0,11,2020,positive
13431,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,most fake and knock off.. Baba has more quality control,2020-11-10 22:54:33.340000-05:00,22.9,-0.5256,-0.5256,general-trading,WayTrade,0.726,0.726,0.274,11,2020,negative
13432,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,Is DHgate BABA?,2020-11-10 22:54:01.828000-05:00,22.9,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13433,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,the reason baba become strong empire like amzn because they control what come in and come out china. Baba literally the main gates that goods selling online direct from china to the world.,2020-11-10 22:53:39.148000-05:00,22.883333333333333,0.6486,0.6486,general-trading,WayTrade,0.804,0.804,0.04,11,2020,positive
13434,amzn,"Amazon.com, Inc. - Common Stock",the reason baba become strong empire like amzn because they control what come in and come out china. Baba literally the main gates that goods selling online direct from china to the world.,2020-11-10 22:53:39.148000-05:00,22.883333333333333,0.6486,0.6486,general-trading,WayTrade,0.804,0.804,0.04,11,2020,positive
13435,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,the reason baba become strong empire like amzn because they control what come in and come out china. Baba literally the main gates that goods selling online direct from china to the world.,2020-11-10 22:53:39.148000-05:00,22.883333333333333,0.6486,0.6486,general-trading,WayTrade,0.804,0.804,0.04,11,2020,positive
13436,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,He sold his stake in BABA I thought?,2020-11-10 22:44:19.171000-05:00,22.733333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13437,ipo,Renaissance IPO ETF,What he do that piss them off? Just the IPO?,2020-11-10 22:44:10.864000-05:00,22.733333333333334,-0.4696,-0.4696,general-trading,WayTrade,0.746,0.746,0.254,11,2020,negative
13438,jack,Jack In The Box Inc. - Common Stock,something Jack Ma did that pissed Chinese Government!! thats why the govt stepped on his neck and holding his company hostile. the Ant ipo suppose to be the one of the biggest IPO worth like 3 billions suspended. Thats why you seeing baba struggle as a whole. Cant mess with communists 😅,2020-11-10 22:19:22.731000-05:00,22.316666666666666,-0.806,-0.77,general-trading,WayTrade,0.668,0.668,0.203,11,2020,negative
13439,govt,iShares U.S. Treasury Bond ETF,something Jack Ma did that pissed Chinese Government!! thats why the govt stepped on his neck and holding his company hostile. the Ant ipo suppose to be the one of the biggest IPO worth like 3 billions suspended. Thats why you seeing baba struggle as a whole. Cant mess with communists 😅,2020-11-10 22:19:22.731000-05:00,22.316666666666666,-0.806,-0.77,general-trading,WayTrade,0.668,0.668,0.203,11,2020,negative
13440,ipo,Renaissance IPO ETF,something Jack Ma did that pissed Chinese Government!! thats why the govt stepped on his neck and holding his company hostile. the Ant ipo suppose to be the one of the biggest IPO worth like 3 billions suspended. Thats why you seeing baba struggle as a whole. Cant mess with communists 😅,2020-11-10 22:19:22.731000-05:00,22.316666666666666,-0.806,-0.77,general-trading,WayTrade,0.668,0.668,0.203,11,2020,negative
13441,ipo,Renaissance IPO ETF,something Jack Ma did that pissed Chinese Government!! thats why the govt stepped on his neck and holding his company hostile. the Ant ipo suppose to be the one of the biggest IPO worth like 3 billions suspended. Thats why you seeing baba struggle as a whole. Cant mess with communists 😅,2020-11-10 22:19:22.731000-05:00,22.316666666666666,-0.806,-0.77,general-trading,WayTrade,0.668,0.668,0.203,11,2020,negative
13442,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,something Jack Ma did that pissed Chinese Government!! thats why the govt stepped on his neck and holding his company hostile. the Ant ipo suppose to be the one of the biggest IPO worth like 3 billions suspended. Thats why you seeing baba struggle as a whole. Cant mess with communists 😅,2020-11-10 22:19:22.731000-05:00,22.316666666666666,-0.806,-0.77,general-trading,WayTrade,0.668,0.668,0.203,11,2020,negative
13443,iti,"Iteris, Inc. - Common Stock","No other option but to make it
I post to my story today, ""I'm retiring by 40, IDGAF who in office""",2020-11-09 23:57:16.626000-05:00,23.95,-0.1531,-0.1531,general-trading,WayTrade,0.922,0.922,0.078,11,2020,negative
13444,spy,SPDR S&P 500,SPY to 3200 seems high probability,2020-11-09 23:55:17.496000-05:00,23.916666666666668,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13445,tv,Grupo Televisa S.A. Common Stock,damn my man got a whole tv on charts,2020-11-09 23:55:16.730000-05:00,23.916666666666668,-0.4019,-0.4019,general-trading,WayTrade,0.722,0.722,0.278,11,2020,negative
13446,sqqq,ProShares UltraPro Short QQQ,SQQQ and JD split my acc😆,2020-11-09 23:50:24.655000-05:00,23.833333333333332,0.0,0.3182,general-trading,WayTrade,0.723,0.723,0.0,11,2020,positive
13447,jd,"JD.com, Inc. - American Depositary Shares",SQQQ and JD split my acc😆,2020-11-09 23:50:24.655000-05:00,23.833333333333332,0.0,0.3182,general-trading,WayTrade,0.723,0.723,0.0,11,2020,positive
13448,acc,American Campus Communities Inc Common Stock,SQQQ and JD split my acc😆,2020-11-09 23:50:24.655000-05:00,23.833333333333332,0.0,0.3182,general-trading,WayTrade,0.723,0.723,0.0,11,2020,positive
13449,jd,"JD.com, Inc. - American Depositary Shares",All this JD talk got me wanting to get in,2020-11-09 23:09:19.191000-05:00,23.15,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13450,spy,SPDR S&P 500,My spy puts have time to grow,2020-11-09 23:08:44.639000-05:00,23.133333333333333,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13451,dow,Dow Inc. Common Stock ,"I wouldn’t imagine a huge Green Day Tommorow, but I need DoW to be up a little 😅",2020-11-09 23:08:35.474000-05:00,23.133333333333333,0.3071,0.404,general-trading,WayTrade,0.7,0.7,0.0,11,2020,positive
13452,dow,Dow Inc. Common Stock ,I think tomorrow will be profit day for Dow and rebound for tech,2020-11-09 22:51:03.963000-05:00,22.85,0.4404,0.4404,general-trading,WayTrade,0.791,0.791,0.0,11,2020,positive
13453,tech,Bio-Techne Corp - Common Stock,I think tomorrow will be profit day for Dow and rebound for tech,2020-11-09 22:51:03.963000-05:00,22.85,0.4404,0.4404,general-trading,WayTrade,0.791,0.791,0.0,11,2020,positive
13454,tech,Bio-Techne Corp - Common Stock,Nah the shift back into tech tomorrow will come,2020-11-09 22:50:44.997000-05:00,22.833333333333332,-0.1027,-0.1027,general-trading,WayTrade,0.851,0.851,0.149,11,2020,negative
13455,amzn,"Amazon.com, Inc. - Common Stock","> nasdaq 100 points to all time high
<@674352158551834661> 
Sounds like amzn calls tomorrow 😭",2020-11-08 22:12:02.614000-05:00,22.2,0.3612,0.1027,general-trading,WayTrade,0.705,0.705,0.135,11,2020,positive
13456,rkt,"Rocket Companies, Inc. Class A Common Stock",Anyone got rkt calls ?,2020-11-07 21:16:19.351000-05:00,21.266666666666666,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13457,wkhs,"Workhorse Group, Inc. - Common Stock",U guys think WKHS is good?,2020-11-07 17:13:05.091000-05:00,17.216666666666665,0.4404,0.4404,general-trading,WayTrade,0.58,0.58,0.0,11,2020,positive
13458,gps,"Gap, Inc. (The) Common Stock","JKS,JD,SNAP, GPS",2020-11-07 13:27:10.025000-05:00,13.45,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13459,iea,"Infrastructure and Energy Alternatives, Inc. - Common Stock",Holding IEA MARA VISL WWR BBI,2020-11-07 13:24:27.577000-05:00,13.4,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13460,mara,"Marathon Patent Group, Inc. - Common Stock",Holding IEA MARA VISL WWR BBI,2020-11-07 13:24:27.577000-05:00,13.4,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13461,visl,"Vislink Technologies, Inc. - Common Stock",Holding IEA MARA VISL WWR BBI,2020-11-07 13:24:27.577000-05:00,13.4,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13462,wwr,"Westwater Resources, Inc. - Common Stock",Holding IEA MARA VISL WWR BBI,2020-11-07 13:24:27.577000-05:00,13.4,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13463,bbi,"Brickell Biotech, Inc. - Common Stock",Holding IEA MARA VISL WWR BBI,2020-11-07 13:24:27.577000-05:00,13.4,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13464,msft,Microsoft Corporation - Common Stock,"interesting week for MSFT, sne, Wmt, gme",2020-11-07 13:20:51.639000-05:00,13.333333333333334,0.4019,0.4019,general-trading,WayTrade,0.69,0.69,0.0,11,2020,positive
13465,sne,Sony Corporation Common Stock,"interesting week for MSFT, sne, Wmt, gme",2020-11-07 13:20:51.639000-05:00,13.333333333333334,0.4019,0.4019,general-trading,WayTrade,0.69,0.69,0.0,11,2020,positive
13466,wmt,Walmart Inc. Common Stock,"interesting week for MSFT, sne, Wmt, gme",2020-11-07 13:20:51.639000-05:00,13.333333333333334,0.4019,0.4019,general-trading,WayTrade,0.69,0.69,0.0,11,2020,positive
13467,gme,GameStop Corporation Common Stock,"interesting week for MSFT, sne, Wmt, gme",2020-11-07 13:20:51.639000-05:00,13.333333333333334,0.4019,0.4019,general-trading,WayTrade,0.69,0.69,0.0,11,2020,positive
13468,nio,"NIO Inc. American depositary shares, each  representing one Class A ordinary share","nio, baba",2020-11-07 13:20:20.595000-05:00,13.333333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13469,baba,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,"nio, baba",2020-11-07 13:20:20.595000-05:00,13.333333333333334,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13470,rkt,"Rocket Companies, Inc. Class A Common Stock",Rkt,2020-11-07 13:19:57.038000-05:00,13.316666666666666,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13471,kim,Kimco Realty Corporation Common Stock,He’s In a Group FaceTime with Putin and kim jong un 😂😂,2020-11-06 18:45:30.981000-05:00,18.75,0.0,0.34,general-trading,WayTrade,0.746,0.746,0.0,11,2020,positive
13472,kim,Kimco Realty Corporation Common Stock,he like Kim Jong Un of North Korea,2020-11-05 23:24:03.334000-05:00,23.4,0.3612,0.3612,general-trading,WayTrade,0.737,0.737,0.0,11,2020,positive
13473,usd,ProShares Ultra Semiconductors,"I had to explain to someone, what the USD was🙄🙄🙄 like they didn't realize it had value behind it",2020-11-04 23:22:09.742000-05:00,23.366666666666667,0.5994,-0.1027,general-trading,WayTrade,0.588,0.588,0.232,11,2020,negative
13474,es,Eversource Energy (D/B/A) Common Stock,Es in general or a specific company <@712352964542595083>,2020-11-05 04:03:08.494000-05:00,4.05,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
13475,tsla,"Tesla, Inc.  - Common Stock",Stock market represents Apple and TSLA lol,2020-11-04 23:10:13.551000-05:00,23.166666666666668,0.4215,0.4215,general-trading,WayTrade,0.682,0.682,0.0,11,2020,positive
13476,usd,ProShares Ultra Semiconductors,"USD still going to shit this year

New stimulus = next leg down for USD",2020-11-04 23:09:47.495000-05:00,23.15,-0.5574,-0.5574,general-trading,WayTrade,0.769,0.769,0.231,11,2020,negative
13477,usd,ProShares Ultra Semiconductors,"USD still going to shit this year

New stimulus = next leg down for USD",2020-11-04 23:09:47.495000-05:00,23.15,-0.5574,-0.5574,general-trading,WayTrade,0.769,0.769,0.231,11,2020,negative
13478,blue,"bluebird bio, Inc. - Common Stock",decent size cities all blue,2020-11-04 23:08:34.636000-05:00,23.133333333333333,0.0,0.0,general-trading,WayTrade,1.0,1.0,0.0,11,2020,neutral
