,0,1,2,3
1306,553137075906674689,Arkius#5130,yessir another one. I do it for trademate ig 🤑🤑,2020-10-30T18:39:00.436000+00:00
1307,553137075906674689,Arkius#5130,I was tryna hold longer I swear 😂😭,2020-10-30T17:15:00.892000+00:00
1308,553137075906674689,Arkius#5130,I was tryna hold longer I swear 😂😭,2020-10-30T17:15:00.892000+00:00
1309,663395442645663764,stocky#9277,A scalp a day keeps margin calls away,2020-10-30T13:44:41.302000+00:00
1310,663395442645663764,stocky#9277,A scalp a day keeps margin calls away,2020-10-30T13:44:41.302000+00:00
1311,663395442645663764,stocky#9277,A scalp a day keeps margin calls away,2020-10-30T13:44:41.302000+00:00
1312,663395442645663764,stocky#9277,A scalp a day keeps margin calls away,2020-10-30T13:44:41.302000+00:00
1313,663395442645663764,stocky#9277,A scalp a day keeps margin calls away,2020-10-30T13:44:41.302000+00:00
1314,579205396166737921,beenpippinsincebeenpippin#4039,Did it again. Got a free contract for earnings now,2020-10-29T16:56:34.726000+00:00
1315,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in.  Just financing an earnings swing,2020-10-29T16:23:16.596000+00:00
1316,579205396166737921,beenpippinsincebeenpippin#4039,Did it again. Got a free contract for earnings now,2020-10-29T16:56:34.726000+00:00
1317,612337363326074936,Trademate#2515,<@608449991400488970> has reached level **5**!,2020-10-29T15:51:27.768000+00:00
1318,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in.  Just financing an earnings swing,2020-10-29T16:23:16.596000+00:00
1319,579205396166737921,beenpippinsincebeenpippin#4039,Did it again. Got a free contract for earnings now,2020-10-29T16:56:34.726000+00:00
1320,608449991400488970,sc_travy#7834,Swingy swing.,2020-10-29T15:51:27.540000+00:00
1321,612337363326074936,Trademate#2515,<@608449991400488970> has reached level **5**!,2020-10-29T15:51:27.768000+00:00
1322,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in.  Just financing an earnings swing,2020-10-29T16:23:16.596000+00:00
1323,579205396166737921,beenpippinsincebeenpippin#4039,Did it again. Got a free contract for earnings now,2020-10-29T16:56:34.726000+00:00
1324,608449991400488970,sc_travy#7834,Swingy swing.,2020-10-29T15:51:27.540000+00:00
1325,612337363326074936,Trademate#2515,<@608449991400488970> has reached level **5**!,2020-10-29T15:51:27.768000+00:00
1326,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in.  Just financing an earnings swing,2020-10-29T16:23:16.596000+00:00
1327,579205396166737921,beenpippinsincebeenpippin#4039,Did it again. Got a free contract for earnings now,2020-10-29T16:56:34.726000+00:00
1328,676084338877792256,Trav Builds 🏗#3260,1 PINS call,2020-10-29T13:45:00.414000+00:00
1329,608449991400488970,sc_travy#7834,Swingy swing.,2020-10-29T15:51:27.540000+00:00
1330,612337363326074936,Trademate#2515,<@608449991400488970> has reached level **5**!,2020-10-29T15:51:27.768000+00:00
1331,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in.  Just financing an earnings swing,2020-10-29T16:23:16.596000+00:00
1332,663395442645663764,stocky#9277,Slow day,2020-10-29T01:39:53.378000+00:00
1333,676084338877792256,Trav Builds 🏗#3260,1 PINS call,2020-10-29T13:45:00.414000+00:00
1334,608449991400488970,sc_travy#7834,Swingy swing.,2020-10-29T15:51:27.540000+00:00
1335,612337363326074936,Trademate#2515,<@608449991400488970> has reached level **5**!,2020-10-29T15:51:27.768000+00:00
1336,663395442645663764,stocky#9277,Slow day,2020-10-29T01:39:53.378000+00:00
1337,676084338877792256,Trav Builds 🏗#3260,1 PINS call,2020-10-29T13:45:00.414000+00:00
1338,608449991400488970,sc_travy#7834,Swingy swing.,2020-10-29T15:51:27.540000+00:00
1339,404787939394977793,pale#1789,Patience pays 😦 couldve held them instead of closing at open for greater profit - nevertheless Ill take it!,2020-10-28T17:17:26.117000+00:00
1340,663395442645663764,stocky#9277,Slow day,2020-10-29T01:39:53.378000+00:00
1341,676084338877792256,Trav Builds 🏗#3260,1 PINS call,2020-10-29T13:45:00.414000+00:00
1342,404787939394977793,pale#1789,Puts paid. Opened a new snow put today. Green on a super red day feels great.,2020-10-28T17:15:05.980000+00:00
1343,404787939394977793,pale#1789,Patience pays 😦 couldve held them instead of closing at open for greater profit - nevertheless Ill take it!,2020-10-28T17:17:26.117000+00:00
1344,663395442645663764,stocky#9277,Slow day,2020-10-29T01:39:53.378000+00:00
1345,676084338877792256,Trav Builds 🏗#3260,1 PINS call,2020-10-29T13:45:00.414000+00:00
1346,553137075906674689,Arkius#5130,my attempt at training my diamond hands to be like pip 😂😭,2020-10-28T16:42:27.913000+00:00
1347,404787939394977793,pale#1789,Puts paid. Opened a new snow put today. Green on a super red day feels great.,2020-10-28T17:15:05.980000+00:00
1348,404787939394977793,pale#1789,Patience pays 😦 couldve held them instead of closing at open for greater profit - nevertheless Ill take it!,2020-10-28T17:17:26.117000+00:00
1349,663395442645663764,stocky#9277,Slow day,2020-10-29T01:39:53.378000+00:00
1350,689681229989150742,jackaplan#7289,Game changer <@488359813160501251>,2020-10-28T15:40:46.837000+00:00
1351,553137075906674689,Arkius#5130,my attempt at training my diamond hands to be like pip 😂😭,2020-10-28T16:42:27.913000+00:00
1352,404787939394977793,pale#1789,Puts paid. Opened a new snow put today. Green on a super red day feels great.,2020-10-28T17:15:05.980000+00:00
1353,404787939394977793,pale#1789,Patience pays 😦 couldve held them instead of closing at open for greater profit - nevertheless Ill take it!,2020-10-28T17:17:26.117000+00:00
1354,488359813160501251,Merente#5844,Another SPY scalp.  Practicing using Active Trader that <@689681229989150742> showed us last night...LOVING IT,2020-10-28T15:40:04.804000+00:00
1355,689681229989150742,jackaplan#7289,Game changer <@488359813160501251>,2020-10-28T15:40:46.837000+00:00
1356,553137075906674689,Arkius#5130,my attempt at training my diamond hands to be like pip 😂😭,2020-10-28T16:42:27.913000+00:00
1357,404787939394977793,pale#1789,Puts paid. Opened a new snow put today. Green on a super red day feels great.,2020-10-28T17:15:05.980000+00:00
1358,404787939394977793,pale#1789,Patience pays 😦 couldve held them instead of closing at open for greater profit - nevertheless Ill take it!,2020-10-28T17:17:26.117000+00:00
1359,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in before earnings,2020-10-28T14:57:44.692000+00:00
1360,488359813160501251,Merente#5844,Another SPY scalp.  Practicing using Active Trader that <@689681229989150742> showed us last night...LOVING IT,2020-10-28T15:40:04.804000+00:00
1361,689681229989150742,jackaplan#7289,Game changer <@488359813160501251>,2020-10-28T15:40:46.837000+00:00
1362,553137075906674689,Arkius#5130,my attempt at training my diamond hands to be like pip 😂😭,2020-10-28T16:42:27.913000+00:00
1363,404787939394977793,pale#1789,Puts paid. Opened a new snow put today. Green on a super red day feels great.,2020-10-28T17:15:05.980000+00:00
1364,612337363326074936,Trademate#2515,<@663395442645663764> has reached level **28**!,2020-10-28T14:54:42.529000+00:00
1365,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in before earnings,2020-10-28T14:57:44.692000+00:00
1366,488359813160501251,Merente#5844,Another SPY scalp.  Practicing using Active Trader that <@689681229989150742> showed us last night...LOVING IT,2020-10-28T15:40:04.804000+00:00
1367,689681229989150742,jackaplan#7289,Game changer <@488359813160501251>,2020-10-28T15:40:46.837000+00:00
1368,553137075906674689,Arkius#5130,my attempt at training my diamond hands to be like pip 😂😭,2020-10-28T16:42:27.913000+00:00
1369,663395442645663764,stocky#9277,<@488359813160501251> 🔥,2020-10-28T14:54:42.002000+00:00
1370,612337363326074936,Trademate#2515,<@663395442645663764> has reached level **28**!,2020-10-28T14:54:42.529000+00:00
1371,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in before earnings,2020-10-28T14:57:44.692000+00:00
1372,488359813160501251,Merente#5844,Another SPY scalp.  Practicing using Active Trader that <@689681229989150742> showed us last night...LOVING IT,2020-10-28T15:40:04.804000+00:00
1373,689681229989150742,jackaplan#7289,Game changer <@488359813160501251>,2020-10-28T15:40:46.837000+00:00
1374,488359813160501251,Merente#5844,Thanks for the heads up on this lunch money play <@663395442645663764>,2020-10-28T14:36:50.980000+00:00
1375,663395442645663764,stocky#9277,<@488359813160501251> 🔥,2020-10-28T14:54:42.002000+00:00
1376,612337363326074936,Trademate#2515,<@663395442645663764> has reached level **28**!,2020-10-28T14:54:42.529000+00:00
1377,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in before earnings,2020-10-28T14:57:44.692000+00:00
1378,488359813160501251,Merente#5844,Another SPY scalp.  Practicing using Active Trader that <@689681229989150742> showed us last night...LOVING IT,2020-10-28T15:40:04.804000+00:00
1379,488359813160501251,Merente#5844,Quick little SPY scalp,2020-10-28T14:36:17+00:00
1380,488359813160501251,Merente#5844,Thanks for the heads up on this lunch money play <@663395442645663764>,2020-10-28T14:36:50.980000+00:00
1381,663395442645663764,stocky#9277,<@488359813160501251> 🔥,2020-10-28T14:54:42.002000+00:00
1382,612337363326074936,Trademate#2515,<@663395442645663764> has reached level **28**!,2020-10-28T14:54:42.529000+00:00
1383,579205396166737921,beenpippinsincebeenpippin#4039,Will get back in before earnings,2020-10-28T14:57:44.692000+00:00
1384,488359813160501251,Merente#5844,Quick little SPY scalp,2020-10-28T14:36:17+00:00
1385,488359813160501251,Merente#5844,Thanks for the heads up on this lunch money play <@663395442645663764>,2020-10-28T14:36:50.980000+00:00
1386,663395442645663764,stocky#9277,<@488359813160501251> 🔥,2020-10-28T14:54:42.002000+00:00
1387,612337363326074936,Trademate#2515,<@663395442645663764> has reached level **28**!,2020-10-28T14:54:42.529000+00:00
1388,488359813160501251,Merente#5844,Quick little SPY scalp,2020-10-28T14:36:17+00:00
1389,488359813160501251,Merente#5844,Thanks for the heads up on this lunch money play <@663395442645663764>,2020-10-28T14:36:50.980000+00:00
1390,663395442645663764,stocky#9277,<@488359813160501251> 🔥,2020-10-28T14:54:42.002000+00:00
1391,488359813160501251,Merente#5844,Quick little SPY scalp,2020-10-28T14:36:17+00:00
1392,488359813160501251,Merente#5844,Thanks for the heads up on this lunch money play <@663395442645663764>,2020-10-28T14:36:50.980000+00:00
1393,518462986352853013,manu#6044,Played the break of 330 on SPY,2020-10-28T14:23:41.343000+00:00
1394,488359813160501251,Merente#5844,Quick little SPY scalp,2020-10-28T14:36:17+00:00
1395,488359813160501251,Merente#5844,Always wear protection,2020-10-28T13:54:27.673000+00:00
1396,518462986352853013,manu#6044,Played the break of 330 on SPY,2020-10-28T14:23:41.343000+00:00
1397,408072494356889612,Miura27#9419,It was a wild ride,2020-10-28T13:50:49.533000+00:00
1398,488359813160501251,Merente#5844,Always wear protection,2020-10-28T13:54:27.673000+00:00
1399,518462986352853013,manu#6044,Played the break of 330 on SPY,2020-10-28T14:23:41.343000+00:00
1400,408072494356889612,Miura27#9419,It was a wild ride,2020-10-28T13:50:49.533000+00:00
1401,488359813160501251,Merente#5844,Always wear protection,2020-10-28T13:54:27.673000+00:00
1402,518462986352853013,manu#6044,Played the break of 330 on SPY,2020-10-28T14:23:41.343000+00:00
1403,408072494356889612,Miura27#9419,It was a wild ride,2020-10-28T13:50:49.533000+00:00
1404,488359813160501251,Merente#5844,Always wear protection,2020-10-28T13:54:27.673000+00:00
1405,518462986352853013,manu#6044,Played the break of 330 on SPY,2020-10-28T14:23:41.343000+00:00
1406,140154918349701121,celestialwombat#0532,took 204% on this lotto at open. don't even want to look at  where it ended up.,2020-10-27T21:06:33.426000+00:00
1407,408072494356889612,Miura27#9419,It was a wild ride,2020-10-28T13:50:49.533000+00:00
1408,488359813160501251,Merente#5844,Always wear protection,2020-10-28T13:54:27.673000+00:00
1409,140154918349701121,celestialwombat#0532,took 204% on this lotto at open. don't even want to look at  where it ended up.,2020-10-27T21:06:33.426000+00:00
1410,408072494356889612,Miura27#9419,It was a wild ride,2020-10-28T13:50:49.533000+00:00
1411,579205396166737921,beenpippinsincebeenpippin#4039,Baby scalps waiting on some earnings,2020-10-27T16:19:00.716000+00:00
1412,140154918349701121,celestialwombat#0532,took 204% on this lotto at open. don't even want to look at  where it ended up.,2020-10-27T21:06:33.426000+00:00
1413,547640493220298752,Mike Hawk#5066,Quick TSLA scalps in voice,2020-10-27T13:59:41.049000+00:00
1414,579205396166737921,beenpippinsincebeenpippin#4039,Baby scalps waiting on some earnings,2020-10-27T16:19:00.716000+00:00
1415,140154918349701121,celestialwombat#0532,took 204% on this lotto at open. don't even want to look at  where it ended up.,2020-10-27T21:06:33.426000+00:00
1416,547640493220298752,Mike Hawk#5066,Quick TSLA scalps in voice,2020-10-27T13:59:41.049000+00:00
1417,579205396166737921,beenpippinsincebeenpippin#4039,Baby scalps waiting on some earnings,2020-10-27T16:19:00.716000+00:00
1418,140154918349701121,celestialwombat#0532,took 204% on this lotto at open. don't even want to look at  where it ended up.,2020-10-27T21:06:33.426000+00:00
1419,579205396166737921,beenpippinsincebeenpippin#4039,Had 30. Sold 22 to finance some of the trade,2020-10-26T19:29:24.243000+00:00
1420,547640493220298752,Mike Hawk#5066,Quick TSLA scalps in voice,2020-10-27T13:59:41.049000+00:00
1421,579205396166737921,beenpippinsincebeenpippin#4039,Baby scalps waiting on some earnings,2020-10-27T16:19:00.716000+00:00
1422,612337363326074936,Trademate#2515,<@553137075906674689> has reached level **27**!,2020-10-26T17:39:58.199000+00:00
1423,579205396166737921,beenpippinsincebeenpippin#4039,Had 30. Sold 22 to finance some of the trade,2020-10-26T19:29:24.243000+00:00
1424,547640493220298752,Mike Hawk#5066,Quick TSLA scalps in voice,2020-10-27T13:59:41.049000+00:00
1425,579205396166737921,beenpippinsincebeenpippin#4039,Baby scalps waiting on some earnings,2020-10-27T16:19:00.716000+00:00
1426,553137075906674689,Arkius#5130,^ trimmed 1 and kept the other as a free runner,2020-10-26T17:39:57.998000+00:00
1427,612337363326074936,Trademate#2515,<@553137075906674689> has reached level **27**!,2020-10-26T17:39:58.199000+00:00
1428,579205396166737921,beenpippinsincebeenpippin#4039,Had 30. Sold 22 to finance some of the trade,2020-10-26T19:29:24.243000+00:00
1429,547640493220298752,Mike Hawk#5066,Quick TSLA scalps in voice,2020-10-27T13:59:41.049000+00:00
1430,553137075906674689,Arkius#5130,^ trimmed 1 and kept the other as a free runner,2020-10-26T17:39:57.998000+00:00
1431,612337363326074936,Trademate#2515,<@553137075906674689> has reached level **27**!,2020-10-26T17:39:58.199000+00:00
1432,579205396166737921,beenpippinsincebeenpippin#4039,Had 30. Sold 22 to finance some of the trade,2020-10-26T19:29:24.243000+00:00
1433,579205396166737921,beenpippinsincebeenpippin#4039,5 4 3 2 1,2020-10-26T17:38:28.124000+00:00
1434,553137075906674689,Arkius#5130,^ trimmed 1 and kept the other as a free runner,2020-10-26T17:39:57.998000+00:00
1435,612337363326074936,Trademate#2515,<@553137075906674689> has reached level **27**!,2020-10-26T17:39:58.199000+00:00
1436,579205396166737921,beenpippinsincebeenpippin#4039,Had 30. Sold 22 to finance some of the trade,2020-10-26T19:29:24.243000+00:00
1437,579205396166737921,beenpippinsincebeenpippin#4039,5 4 3 2 1,2020-10-26T17:38:28.124000+00:00
1438,553137075906674689,Arkius#5130,^ trimmed 1 and kept the other as a free runner,2020-10-26T17:39:57.998000+00:00
1439,612337363326074936,Trademate#2515,<@553137075906674689> has reached level **27**!,2020-10-26T17:39:58.199000+00:00
1440,473893483011244062,ulfarsnaefeld#2191,"Finally some green🤠🤠 Just got enough money for another month here on TM <:zuckstocksup:756648506047070259> 
Thanks to <@!579205396166737921>",2020-10-26T17:34:46.331000+00:00
1441,579205396166737921,beenpippinsincebeenpippin#4039,5 4 3 2 1,2020-10-26T17:38:28.124000+00:00
1442,553137075906674689,Arkius#5130,^ trimmed 1 and kept the other as a free runner,2020-10-26T17:39:57.998000+00:00
1443,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-10-26T16:14:27.009000+00:00
1444,473893483011244062,ulfarsnaefeld#2191,"Finally some green🤠🤠 Just got enough money for another month here on TM <:zuckstocksup:756648506047070259> 
Thanks to <@!579205396166737921>",2020-10-26T17:34:46.331000+00:00
1445,579205396166737921,beenpippinsincebeenpippin#4039,5 4 3 2 1,2020-10-26T17:38:28.124000+00:00
